Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	AverageEpCost	StdEpCost	MaxEpCost	MinEpCost	AverageTestEpCost	StdTestEpCost	MaxTestEpCost	MinTestEpCost	EpLen	TestEpLen	EpGoals	TestEpGoals	CumulativeCost	CostRate	TotalEnvInteracts	AverageQR1Vals	StdQR1Vals	MaxQR1Vals	MinQR1Vals	AverageQR2Vals	StdQR2Vals	MaxQR2Vals	MinQR2Vals	AverageQCVals	StdQCVals	MaxQCVals	MinQCVals	AverageQCVar	StdQCVar	MaxQCVar	MinQCVar	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	LossQR1	LossQR2	LossQC	LossQCVar	LossAlpha	LogAlpha	Alpha	QcPi	QcPiRaw	QcPiVar	QcPiCVaR	PiEntTerm	PiQTerm	PiCostTerm	LossBeta	LogBeta	Beta	PiEntropy	TestTime	EpochTime	TotalTime
72	1616.7885	674.72974	2584.0786	25.74147	2209263.5	304713.5	2679751.0	1684453.5	10.062257	2.459912	15.626481	1.1496608	7.7554336	1.6686862	10.506783	5.65159	288.0	288.0	0.0	0.0	81836.664	0.03736833975456621	2160001.0	479.47177	184.66945	843.87054	-8.863405	479.4717	184.66849	843.3627	-10.2718115	4.6145353	0.2298149	6.272787	3.343514	0.37818652	0.14150749	0.9280278	0.16869245	1.00023	1.004716	6.938409	-12.012732	-389.72037	89.93793	90.03566	0.0038405529	0.00015370744	-7.492083e-05	-0.1305566	0.8786172	4.616419	4.60619	0.37821692	5.6799126	0.87869215	479.24652	88.647484	-0.1983115	2.7470906	15.606723	-1.00023	0.32823777	272.90378	19758.08415222168
73	1718.0217	582.2755	2570.618	42.01806	1826931.0	893587.56	2713672.5	7650.0	9.584948	1.9071066	15.055384	4.6041565	5.664772	2.476924	8.332143	0.0	288.0	288.0	0.0	0.0	82834.38	0.03731278505067567	2190001.0	475.58228	184.86969	833.6905	-8.600689	475.58282	184.86841	835.2241	-10.998822	4.5465417	0.23835748	6.233808	3.389069	0.3723541	0.15052128	1.0194033	0.16740613	0.99986875	1.0071765	9.793332	-12.254518	-380.28616	89.85279	89.94756	0.0038261164	0.00016992507	0.0002320853	-0.11592016	0.89149874	4.5461273	4.5351396	0.3723594	5.599417	0.8912667	475.3304	94.153015	0.010438232	2.8221848	16.814613	-0.99986833	0.2997439	275.1087	20033.167117595673
74	1623.2576	635.1182	2511.887	52.575527	1891772.4	259995.86	2148375.2	1397643.4	9.519176	1.9662474	15.330972	3.8497787	5.254956	1.0289388	6.7604094	3.219025	288.0	288.0	0.0	0.0	83827.164	0.03725651736111111	2220001.0	476.69592	185.39325	839.85236	-10.560087	476.696	185.39229	833.81976	-14.068589	4.5042973	0.22724102	6.215274	3.51265	0.3854839	0.1679321	1.07541	0.16695008	1.0001153	1.0359929	4.065837	-11.921232	-386.28613	90.6718	90.77323	0.004032872	0.00018482046	7.399814e-05	-0.16894078	0.8455985	4.5038824	4.492465	0.38546622	5.5730205	0.84552443	476.44626	89.31456	-0.03207705	2.7740424	16.025787	-1.0001156	0.33576465	268.69867	20302.015671491623
75	1635.7834	580.0148	2499.692	52.97054	1867174.0	401028.47	2428121.2	1207666.2	9.668477	1.916151	14.946565	2.6929786	7.5300217	2.2516565	13.330985	5.173643	288.0	288.0	0.0	0.0	84832.38	0.037207185444078944	2250001.0	475.35828	184.89262	841.87054	-8.967796	475.35815	184.89113	831.45325	-11.236262	4.504929	0.21393996	6.2146955	3.6128135	0.37760553	0.15008567	0.99072874	0.16858731	1.0001154	1.0172863	6.5442967	-11.745393	-384.1182	89.810776	89.89722	0.0038580217	0.00016184108	2.020127e-05	-0.13124649	0.87804514	4.5044055	4.493025	0.3775825	5.5650353	0.87802494	475.10724	90.11104	0.13008483	2.7839375	16.192392	-1.0001153	0.34040642	270.62454	20572.538515090942
76	1677.2422	676.9127	2525.3313	46.314014	1783869.4	342293.5	2153461.2	1133040.5	9.384475	2.2373083	15.492993	2.63986	6.920114	1.993965	10.2799015	4.1915884	288.0	288.0	0.0	0.0	85812.31	0.03714818722943723	2280001.0	476.67905	184.93002	832.64795	-9.184896	476.67944	184.9289	837.0091	-11.536613	4.5531964	0.23792835	6.3841224	3.5197384	0.38570517	0.16452253	1.0248623	0.1720865	1.0000973	1.0124863	6.331013	-12.881224	-384.88068	89.87334	89.9578	0.003983883	0.0001738355	2.668802e-05	-0.13095284	0.87792826	4.553287	4.5423994	0.3856952	5.623188	0.87790155	476.4417	90.683136	-0.20285638	2.7798307	16.127522	-1.0000979	0.3130827	270.37546	20842.846169233322
77	1600.7491	649.3551	2650.3486	56.179607	1927021.6	520828.0	2647782.8	1253789.6	9.7467785	2.3840315	16.54375	2.1534226	7.421136	1.0216246	9.05935	6.039657	288.0	288.0	0.0	0.0	86828.21	0.03710607305021368	2310001.0	476.8181	184.78949	835.60547	-8.163109	476.81873	184.7882	837.5441	-10.502967	4.5008655	0.2217963	6.191162	3.5338423	0.37746245	0.15399228	0.97253907	0.17007424	1.0003879	1.0198054	3.4816546	-11.030382	-386.82407	89.781845	89.85878	0.0038995692	0.00016766787	-0.00022667942	-0.13521197	0.8743189	4.5005865	4.489147	0.37744728	5.560405	0.8745456	476.5852	88.88663	0.11714517	2.7714157	15.986954	-1.0003881	0.33352685	271.01935	21113.929916620255
78	1695.9662	512.6283	2580.6514	61.20079	1900941.8	908733.8	2852246.2	34349.344	9.94473	2.0796576	15.331535	5.00184	8.819557	3.397717	13.169797	0.4846498	288.0	288.0	0.0	0.0	87862.766	0.03707289688818565	2340001.0	477.81854	185.34924	834.7157	-9.50181	477.8188	185.34819	835.3503	-12.117344	4.511614	0.23665616	6.1957674	3.4868178	0.38337916	0.16030422	1.0533781	0.17356886	0.9999684	1.0353968	4.706831	-11.299011	-387.02234	90.34123	90.412544	0.0039795805	0.00017784248	0.0001760854	-0.15652603	0.8558498	4.5105534	4.4991846	0.38336638	5.578018	0.8556736	477.5616	89.68356	-0.06387208	2.7774405	16.078505	-0.99996865	0.29024744	272.4673	21386.333826303482
79	1613.6621	686.6723	2549.7864	31.544569	1661776.8	673396.5	2480905.5	126785.2	9.317852	2.245377	14.868573	3.2112615	6.783208	1.9537824	9.716645	2.5889654	288.0	288.0	0.0	0.0	88832.95	0.03701373046875	2370001.0	477.1232	184.8961	837.1148	-6.2965994	477.12384	184.89412	830.4301	-8.851458	4.4837284	0.22744042	6.3890615	3.444267	0.38587627	0.16274385	1.0892051	0.17102431	0.999725	1.0332581	9.014671	-11.776081	-389.79807	90.57281	90.65125	0.003985593	0.00018342595	0.00036924836	-0.14788881	0.86327213	4.483014	4.4713573	0.3858596	5.55332	0.86290294	476.87268	86.211716	0.10149301	2.7420793	15.526042	-0.9997254	0.2823844	270.57446	21656.910996198654
80	1557.7498	575.8292	2529.811	39.078262	2025346.0	410701.0	2723662.5	1449010.1	10.113847	2.1448643	14.120499	3.103254	7.300494	2.2868443	11.119769	3.2822917	288.0	288.0	0.0	0.0	89887.78	0.03699085648148148	2400001.0	475.58444	185.82076	844.1255	-8.477211	475.585	185.81891	829.67816	-10.660403	4.517867	0.22497945	6.351178	3.5214853	0.38638902	0.16216518	1.078831	0.17303064	1.0003873	1.0232692	2.881383	-13.962658	-385.0204	90.292465	90.373085	0.00393328	0.0001776393	-0.00020800706	-0.13921642	0.87064314	4.517696	4.5064373	0.38638356	5.5889416	0.87085116	475.34647	89.455185	-0.07337403	2.7728195	16.00633	-1.0003873	0.29196167	270.75247	21927.667586565018
81	1606.7167	668.85986	2546.9917	42.59844	2108722.2	429938.06	2641190.2	1420925.9	9.869522	2.4249299	14.964216	1.2673457	6.3196397	1.2829212	8.432817	4.0235386	288.0	288.0	0.0	0.0	90915.94	0.03695769817073171	2430001.0	475.4545	186.04791	840.1827	-5.8955636	475.45508	186.046	838.75305	-7.7963037	4.5347047	0.22303797	6.294689	3.5064323	0.37593037	0.1478816	1.0288701	0.17480099	0.99966323	1.0175009	4.8212585	-12.284861	-386.77744	89.89358	89.971664	0.0038971242	0.0001655826	0.00041368615	-0.13516772	0.87443566	4.5351586	4.5240955	0.37592402	5.594062	0.87402207	475.23334	87.5819	-0.08883421	2.750644	15.655121	-0.99966335	0.39263153	272.39792	22200.190534353256
82	1596.5802	670.3491	2525.134	52.07103	1907501.2	325882.25	2604139.0	1413448.0	9.464863	2.2293048	14.910312	2.955494	9.068019	1.6080905	11.245573	6.9179697	288.0	288.0	0.0	0.0	91901.68	0.036908305095381524	2460001.0	474.527	186.31766	835.23987	-7.181235	474.52786	186.31607	828.9845	-8.958384	4.5011463	0.22023967	6.175718	3.5428624	0.381328	0.16227326	1.0559047	0.16995406	1.0004715	1.0216371	8.2138	-13.993945	-381.2341	89.71092	89.78465	0.0039340374	0.00018062003	-0.00028652407	-0.13813354	0.8717388	4.5003033	4.488866	0.3813119	5.5640774	0.87202525	474.28146	92.17533	-0.022302829	2.8073308	16.56613	-1.000472	0.32535982	268.22525	22468.36405801773
83	1718.3223	546.37195	2581.084	75.1936	1080921.8	904507.2	2662254.5	0.0	9.861771	1.9143925	15.29608	5.524449	3.9496014	2.6815062	7.492252	0.0	288.0	288.0	0.0	0.0	92927.95	0.036876171875	2490001.0	475.09058	187.06744	834.20074	-8.166	475.0912	187.06624	828.31085	-11.046549	4.5047383	0.22399324	6.19921	3.4636822	0.3760417	0.14419797	1.0068873	0.17180023	0.9998953	1.0357599	4.334627	-11.02737	-387.8717	90.5615	90.634766	0.003881999	0.00017121162	0.00024764854	-0.15968518	0.853319	4.504608	4.4931865	0.37603799	5.56434	0.85307133	474.8437	86.11893	0.15818629	2.73905	15.479711	-0.9998954	0.28826523	274.64902	22742.949881076813
84	1657.2445	614.3834	2562.9229	65.74334	1622370.6	826371.7	2511377.0	0.0	9.58176	2.333972	16.368258	2.3177662	4.1988506	2.300545	7.211298	0.0	288.0	288.0	0.0	0.0	93926.14	0.036833780637254905	2520001.0	477.23938	187.7929	840.1426	-6.2707086	477.23938	187.79147	837.1102	-9.694751	4.5044065	0.22597358	6.1825	3.6174536	0.39128518	0.15879187	1.0957397	0.17208816	1.0005057	1.0558789	4.578817	-12.403477	-385.0941	91.21615	91.29601	0.0040995046	0.00019120259	-0.00019723836	-0.16790724	0.84597534	4.503674	4.4922576	0.39128095	5.5828743	0.8461725	476.99283	91.05255	-0.15637836	2.7914898	16.311003	-1.0005065	0.3436513	270.243	23013.303485393524
85	1638.7975	683.98724	2567.5864	40.408295	1581018.0	803522.44	2599508.2	53341.42	9.325189	2.1583085	13.149821	1.5291493	7.2833457	2.703002	9.972433	0.01426365	288.0	288.0	0.0	0.0	94897.1	0.036781822311046514	2550001.0	476.14517	187.54836	847.179	-9.078432	476.1453	187.54654	841.9788	-11.689364	4.4624133	0.23010635	6.227435	3.509882	0.3933234	0.16629753	1.0941353	0.16950989	0.9996668	1.0556179	8.331556	-12.707311	-384.43994	90.84203	90.922	0.004063188	0.00019487098	0.00051696313	-0.16532838	0.84805775	4.4611163	4.4491787	0.39332017	5.541791	0.84754074	475.89407	90.6066	0.07255126	2.7939107	16.349695	-0.99966735	0.34234524	270.09982	23283.353811979294
86	1614.3787	617.5488	2545.2625	47.8562	1690983.2	906157.6	2719197.0	0.0	9.313643	2.205193	16.197662	2.4955444	6.1158566	3.5304022	10.280885	0.0	288.0	288.0	0.0	0.0	95866.445	0.03673043881704981	2580001.0	476.80362	187.844	840.43524	-7.856182	476.80408	187.84229	840.45465	-8.926477	4.466089	0.22466569	6.0831537	3.4812002	0.39162958	0.16362382	1.0765005	0.16465095	1.0000913	1.0571116	10.227197	-13.570154	-387.66867	91.02227	91.097916	0.0040256144	0.00018938113	0.00013057452	-0.17295165	0.8418372	4.4648724	4.4530096	0.3916241	5.543465	0.84170663	476.5577	88.0473	0.06930243	2.7650483	15.882518	-1.0000912	0.32445335	272.17194	23555.560065984726
87	1810.8618	511.30682	2584.5508	87.23135	1192110.1	788891.2	2444098.0	0.0	9.808707	1.7722726	14.282568	5.821057	7.0875955	4.2874465	15.025529	0.0	288.0	288.0	0.0	0.0	96891.484	0.03670131983901515	2610001.0	477.89804	186.55917	839.756	-6.2589602	477.8983	186.55779	837.1725	-9.042867	4.489778	0.2514987	6.4697785	3.480668	0.40814534	0.19007817	1.2807281	0.16705042	1.0002115	1.0574199	6.8354897	-11.334483	-389.53427	90.293816	90.37233	0.004320517	0.0002168989	3.5324796e-05	-0.16620955	0.84757864	4.4893703	4.47773	0.40814212	5.5867124	0.84754336	477.66727	87.285484	-0.26309916	2.7479653	15.621521	-1.0002118	0.36371255	269.46063	23825.11956858635
88	1596.9333	668.65625	2609.2039	37.31954	1742696.2	424420.16	2227267.0	1081883.5	9.270473	2.1466656	14.109711	2.018297	6.977952	1.032189	8.564996	5.1048408	288.0	288.0	0.0	0.0	97855.59	0.03665003511235955	2640001.0	476.78497	186.46216	836.55707	-8.299044	476.78546	186.46005	835.54974	-10.476948	4.447377	0.24497548	6.338718	3.5573444	0.40667886	0.197385	1.2540326	0.16187192	1.0001469	1.054916	11.783859	-11.983124	-383.173	90.85639	90.94561	0.0041698264	0.00021692054	8.7872475e-05	-0.14410676	0.8663061	4.4458494	4.43371	0.40667987	5.5395346	0.8662184	476.532	92.492836	-0.0027140458	2.815197	16.696814	-1.0001471	0.3176248	273.33978	24098.321039915085
89	1556.6166	704.1129	2594.582	39.44429	1416074.9	634032.4	2353269.8	415595.7	9.311615	2.1190941	16.151255	3.1929088	8.279112	2.3916712	12.698022	4.4766893	288.0	288.0	0.0	0.0	98822.87	0.03660106192129629	2670001.0	475.20416	187.87218	838.9721	-6.120616	475.20456	187.86993	833.9912	-9.190722	4.440789	0.2343807	6.1806297	3.5282378	0.3997458	0.18422481	1.213168	0.16173373	1.000207	1.0624641	7.382083	-12.478767	-385.25085	91.27454	91.35677	0.004105575	0.00021324302	1.3686629e-05	-0.16155875	0.85149	4.43917	4.426972	0.3997463	5.52549	0.8514764	474.9558	88.85352	0.13488053	2.7773478	16.080448	-1.000207	0.34254336	269.6402	24368.046938419342
90	1705.0061	628.1817	2674.9885	53.85205	1824666.6	786425.1	2736250.0	1080.0	10.00757	2.077646	15.129414	3.7649074	7.0241494	2.8025315	9.538775	0.0	288.0	288.0	0.0	0.0	99868.02	0.036581693566849816	2700001.0	476.07175	189.56331	846.98	-6.8386087	476.07263	189.56195	838.3091	-8.819219	4.472059	0.24649869	6.297514	3.4903395	0.40327153	0.1932296	1.2729552	0.15889744	1.000221	1.0547334	11.746683	-11.145376	-387.10913	91.243614	91.32422	0.0042418903	0.00022290678	1.14311215e-05	-0.16868311	0.8453232	4.4718256	4.4599876	0.4032747	5.5614605	0.8453117	475.84634	87.89187	-0.11906315	2.7599034	15.803379	-1.0002214	0.32576036	274.9228	24642.919757843018
91	1729.8925	560.653	2561.3782	128.61932	1789719.2	723669.4	2596952.5	1680.0	9.532974	1.7222464	16.848482	5.5645156	6.913934	2.935682	10.675447	0.0	288.0	288.0	0.0	0.0	100861.57	0.036544047214673914	2730001.0	476.4858	188.84956	844.3164	-4.728962	476.48642	188.84769	831.3174	-6.8148956	4.4560623	0.23337886	6.358079	3.5134602	0.4003007	0.19389254	1.2644669	0.15942967	1.0000824	1.0532212	5.2679157	-12.017235	-382.5161	91.261795	91.34343	0.0041034855	0.0002109128	0.00012866191	-0.1586637	0.85393465	4.4549	4.442903	0.400302	5.539949	0.8538059	476.24097	92.87103	-0.040396996	2.8192236	16.764025	-1.0000823	0.33647108	269.76495	24912.661056995392
92	1544.455	597.28253	2592.3071	42.284283	1685917.0	693580.7	2726924.2	590012.06	9.506786	2.0012095	15.477934	3.0796394	7.6442423	1.0091844	8.745855	5.5803223	288.0	288.0	0.0	0.0	101853.08	0.03650647961469534	2760001.0	475.8175	189.30879	836.20404	-1.7714214	475.81735	189.30748	832.77075	-3.5736175	4.4473095	0.22221273	6.230273	3.5517302	0.39124018	0.17844106	1.1467327	0.15947267	0.99994695	1.0526708	5.0698514	-12.773586	-385.03302	91.28657	91.36425	0.0040262146	0.00020054363	0.00025129347	-0.17107241	0.8434021	4.4462724	4.4341908	0.391242	5.5212936	0.84315085	475.577	89.70081	0.097227156	2.78772	16.246792	-0.9999466	0.3152833	275.68573	25188.28081011772
93	1655.5209	636.54834	2537.3545	39.606697	1890335.2	680139.6	2573716.0	67028.51	9.518655	1.953461	15.690887	3.132446	6.6375704	2.274428	9.552948	1.1998137	288.0	288.0	0.0	0.0	102843.29	0.03646925144060284	2790001.0	476.7591	189.88878	836.62646	-2.1280959	476.76016	189.88577	833.71436	-5.583312	4.471856	0.23179242	6.209793	3.569935	0.3906932	0.17040174	1.1611576	0.1598805	0.9999763	1.0489461	5.1611443	-11.631325	-385.4028	92.39893	92.48839	0.0040547084	0.00020131696	0.00018965348	-0.17435437	0.8405169	4.4712496	4.459431	0.39069408	5.5474176	0.84032726	476.52826	90.28512	-0.08235254	2.7894802	16.275043	-0.99997574	0.30666304	284.35757	25472.61349081993
94	1512.463	658.29285	2606.1948	26.575426	1700137.2	693106.9	2739635.2	476719.66	9.331171	2.3186343	13.996758	1.5141157	8.600054	2.0373993	11.784266	3.3021977	288.0	288.0	0.0	0.0	103815.0	0.03642631578947368	2820001.0	475.26257	190.55959	836.73987	-2.0963058	475.26288	190.55817	835.6811	-5.9456844	4.4460726	0.23367582	6.1616073	3.6103125	0.38994876	0.17739834	1.1731724	0.15631583	1.0000174	1.0463606	5.436099	-14.304929	-382.64944	92.65852	92.74214	0.0040247357	0.00020873404	0.00017747434	-0.162575	0.8505914	4.444816	4.432676	0.38994855	5.5185127	0.8504139	475.0176	91.51774	0.116502725	2.8080127	16.583296	-1.0000173	0.29140663	284.2039	25756.818218946457
95	1620.5923	646.04004	2601.9006	57.99417	1646988.1	728765.75	2461354.2	417014.78	9.886627	2.0154264	16.49952	4.039093	7.211763	1.8888813	9.258886	2.8384285	288.0	288.0	0.0	0.0	104847.836	0.036405498589409724	2850001.0	475.61725	190.95267	836.52924	-6.009187	475.6171	190.95148	836.12964	-8.624936	4.472891	0.23131022	6.298732	3.5757716	0.3967008	0.17844146	1.2591844	0.15597935	1.0003574	1.0556474	8.198817	-12.84454	-386.26584	92.58777	92.673485	0.0041531273	0.00020814924	-9.9246216e-05	-0.1844934	0.8321866	4.4724755	4.4606814	0.3967004	5.55546	0.83228594	475.3908	88.29269	-0.078798346	2.765575	15.8927765	-1.000357	0.28682852	284.69217	26041.517261743546
96	1707.7699	512.8752	2573.2478	67.92131	2001100.0	516877.1	2711328.5	1203151.8	9.57065	1.9717495	13.799177	4.2197328	7.3565545	1.2680322	9.464858	5.5463166	288.0	288.0	0.0	0.0	105841.69	0.03637171391752577	2880001.0	476.17245	189.79437	844.73535	-10.081839	476.17328	189.79343	841.3866	-13.527765	4.451329	0.2284939	6.1640477	3.660771	0.3959851	0.17999533	1.8555831	0.1613534	1.0003334	1.054216	10.128191	-13.00652	-384.81796	92.29844	92.38893	0.004090217	0.00020600307	-9.340499e-05	-0.17701165	0.8383293	4.4503584	4.438309	0.39598525	5.5321865	0.8384226	475.9334	90.27699	0.047613945	2.7920835	16.318329	-1.0003341	0.29289365	284.72174	26326.226343393326
97	1635.9883	667.37695	2591.91	48.399734	1650927.8	714232.94	2641177.5	0.0	9.419486	2.0723252	17.0704	3.4813352	7.328241	2.8513582	10.502154	0.0	288.0	288.0	0.0	0.0	106822.44	0.03633416241496599	2910001.0	476.49747	190.18712	839.70294	-31.0909	476.49823	190.18567	839.2056	-44.134846	4.45397	0.2258598	6.1762424	3.0758832	0.3952418	0.18098612	3.4937983	0.16095313	0.99971515	1.055963	17.769339	-11.952228	-385.1328	93.10717	93.19213	0.0041281125	0.00021936273	0.00043982692	-0.17224537	0.8425257	4.452784	4.4407663	0.39523077	5.53377	0.8420859	476.25034	90.27544	-0.032853134	2.7919757	16.313541	-0.99971575	0.28396797	285.18353	26611.42219519615
98	1614.7632	685.61035	2608.4932	31.396383	1713112.6	407930.53	2546997.2	1216762.5	9.982727	3.2403898	31.66129	2.971015	6.7014885	1.2351048	8.18553	5.160558	288.0	288.0	0.0	0.0	107864.414	0.036317984532828286	2940001.0	475.5412	190.92159	846.50684	-56.414635	475.5419	190.91972	843.1438	-59.60363	4.4595017	0.23789325	9.545087	3.5489304	0.4041357	0.19687048	9.585866	0.16081157	1.0004663	1.0529948	12.384216	-14.299309	-384.80496	93.248405	93.33545	0.0042180456	0.00023851894	-0.00017984417	-0.17880872	0.83702487	4.4590387	4.4470572	0.40413135	5.5512547	0.83720475	475.30728	89.66511	-0.06837938	2.781828	16.151772	-1.0004662	0.32473302	285.55566	26896.986758947372
99	1581.1906	655.93353	2527.498	25.19911	1726577.2	501058.28	2506922.8	1015356.56	9.20614	2.2428954	15.153505	1.675689	7.2604485	2.0718884	10.06685	3.4919233	288.0	288.0	0.0	0.0	108821.86	0.036273953125	2970001.0	474.9512	191.03233	838.7489	-12.374164	474.95187	191.03046	838.7025	-13.25859	4.4494452	0.23152663	6.214053	3.4904964	0.38851225	0.1701663	1.1606259	0.1600207	1.0002993	1.0490689	9.441538	-11.307352	-382.00284	93.66732	93.75765	0.0040047695	0.00020258578	-5.930497e-05	-0.16997981	0.84425795	4.4481196	4.436025	0.38851315	5.521063	0.8443172	474.70514	91.857994	0.11116569	2.8113172	16.6372	-1.0002993	0.2922244	286.03317	27183.041573047638
