Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	AverageEpCost	StdEpCost	MaxEpCost	MinEpCost	AverageTestEpCost	StdTestEpCost	MaxTestEpCost	MinTestEpCost	EpLen	TestEpLen	EpGoals	TestEpGoals	CumulativeCost	CostRate	TotalEnvInteracts	AverageQR1Vals	StdQR1Vals	MaxQR1Vals	MinQR1Vals	AverageQR2Vals	StdQR2Vals	MaxQR2Vals	MinQR2Vals	AverageQCVals	StdQCVals	MaxQCVals	MinQCVals	AverageQCVar	StdQCVar	MaxQCVar	MinQCVar	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	LossQR1	LossQR2	LossQC	LossQCVar	LossAlpha	LogAlpha	Alpha	QcPi	QcPiRaw	QcPiVar	QcPiCVaR	PiEntTerm	PiQTerm	PiCostTerm	LossBeta	LogBeta	Beta	PiEntropy	TestTime	EpochTime	TotalTime
72	1630.0156	567.52716	2488.8403	34.50322	1838887.6	462103.66	2520189.8	1196620.1	10.086242	2.443842	18.957598	3.0914326	9.595611	1.2344385	11.401329	7.4199686	288.0	288.0	0.0	0.0	85378.6	0.038985662813926944	2160001.0	457.6304	179.16402	821.6914	-11.84491	457.63007	179.16446	816.0881	-13.447916	4.5003986	0.28405067	6.653004	3.6053982	0.40508065	0.2452033	1.6178036	0.17387043	1.0003049	1.011422	3.830099	-12.28785	-377.19495	88.41447	88.464905	0.0042344485	0.000254008	-0.00015946336	-0.06534543	0.9375091	4.500405	4.4888277	0.40507907	4.620527	0.93766856	457.2398	79.10723	-0.04994597	2.8401062	17.12057	-1.000305	0.9750681	1031.6436	58105.93494105339
73	1575.8828	652.03015	2552.772	45.396324	1827175.6	334606.47	2439790.5	1347960.1	9.361055	2.5273612	16.537617	1.6824626	8.241336	1.5965991	11.262622	5.9600263	288.0	288.0	0.0	0.0	86353.29	0.03889787795608108	2190001.0	456.94296	179.88483	826.65283	-9.214747	456.9426	179.88579	819.6204	-8.774914	4.4817715	0.27521425	6.597556	3.638402	0.39519966	0.22806007	1.5279245	0.1751809	0.99997807	1.0391036	3.5314884	-12.57941	-376.1024	88.32345	88.384705	0.0041618603	0.00024576203	0.00015014896	-0.06562485	0.9373044	4.4802494	4.4684587	0.39509702	4.5991583	0.9371542	456.52118	79.48158	0.15331121	2.8494651	17.280352	-0.99997836	0.95940375	1041.5835	59147.51091194153
74	1553.5243	652.21234	2513.992	51.72079	1350043.0	719238.6	2241949.5	0.0	9.744579	2.7212703	16.695986	1.7361373	4.741262	1.8854437	6.6827097	0.0	288.0	288.0	0.0	0.0	87368.16	0.03883029166666667	2220001.0	455.45123	180.09	823.53613	-8.946296	455.45126	180.0893	820.8572	-9.378421	4.5147905	0.2746635	6.7496643	3.6368666	0.4133431	0.23617025	1.7081354	0.193788	1.0002009	1.0218312	3.9833598	-14.489533	-377.10052	88.03544	88.10419	0.0042680693	0.00024661366	-5.7094385e-05	-0.07876772	0.9249492	4.515232	4.5038466	0.41340002	4.6369286	0.92500633	455.04907	77.023575	-0.038818836	2.809778	16.608995	-1.0002009	0.97118616	980.1438	60127.7335627079
75	1722.3308	496.09885	2508.2952	60.114494	1834733.4	741719.3	2706095.5	0.0	9.697164	1.8547244	15.184896	3.7161593	8.49745	3.51536	12.688781	0.0	288.0	288.0	0.0	0.0	88378.05	0.038762301260964915	2250001.0	458.10052	179.7424	819.7575	-6.801256	458.10007	179.74216	817.581	-10.205069	4.516733	0.26136255	6.4815483	3.6056113	0.39115527	0.20860228	1.5212184	0.17899892	0.9997835	1.0140883	3.966007	-11.125911	-375.4458	87.283745	87.3406	0.004028312	0.00021436847	0.00033522825	-0.060685717	0.9417758	4.51616	4.5048184	0.39113143	4.634912	0.9414405	457.71072	81.32346	-0.05399851	2.8646462	17.546623	-0.9997832	1.0056801	1026.7197	61154.392788648605
76	1751.7833	549.4641	2542.3413	70.0827	1514111.2	667305.6	2443906.2	0.0	9.810212	2.1269128	16.064054	5.1195893	7.053912	2.8648882	11.358534	0.0	288.0	288.0	0.0	0.0	89401.65	0.03870201231060606	2280001.0	458.3251	179.25537	818.41296	-9.471025	458.3247	179.256	816.4173	-10.847239	4.486727	0.27921182	6.653061	3.5527306	0.39731508	0.22503683	1.500399	0.17752369	0.9998427	1.0327675	7.380409	-13.391464	-378.4028	87.57304	87.63549	0.004260487	0.0002454644	0.00027001192	-0.07421079	0.9291171	4.4864035	4.474679	0.3972527	4.605723	0.92884713	457.94324	78.61161	0.0753985	2.837183	17.06942	-0.99984306	1.0207839	1112.3435	62266.71986579895
77	1699.741	496.92303	2472.2659	92.10399	1831454.0	521607.03	2615096.8	989635.1	9.990697	1.941513	15.710614	5.3094187	7.970408	2.073257	11.190287	5.006285	288.0	288.0	0.0	0.0	90440.98	0.038649989983974356	2310001.0	460.8464	179.72665	823.79956	-4.092411	460.84525	179.72838	817.9245	-6.5818133	4.5124006	0.2750884	6.711286	3.642158	0.40092397	0.22958593	1.6285291	0.18112579	1.000304	1.0220405	4.8577757	-11.974959	-378.57602	87.90176	87.958534	0.0041809147	0.0002443777	-0.00014811644	-0.058647703	0.9437709	4.5122566	4.5008283	0.4009013	4.6320987	0.943919	460.469	80.94904	-0.03681833	2.860764	17.476229	-1.0003047	0.9815724	1025.631	63292.459565639496
78	1598.4578	572.31006	2489.58	43.9666	1854094.0	487709.6	2210988.0	482752.5	9.818379	2.1982794	17.212221	3.5495846	4.771205	0.9723368	6.592581	3.4291153	288.0	288.0	0.0	0.0	91464.32	0.038592540216244725	2340001.0	459.64172	179.6196	818.7838	-5.3358574	459.63995	179.62279	817.7604	-6.6385074	4.506261	0.27339268	6.599115	3.6329937	0.40130416	0.22738865	1.5729878	0.17908329	0.9999384	1.0238649	4.514265	-11.243511	-377.65225	88.31026	88.379776	0.0041656066	0.00024235115	0.00018559118	-0.05065643	0.95148796	4.5060563	4.4945626	0.40128675	4.626016	0.9513023	459.2417	80.63815	0.0107949255	2.8582354	17.43121	-0.9999384	0.9719801	1046.9683	64339.34597492218
79	1614.1503	589.935	2539.03	54.22977	1725803.0	803986.56	2615166.0	0.0	9.2420635	2.3118856	16.530258	2.8768005	5.5989466	2.390057	9.209615	0.0	288.0	288.0	0.0	0.0	92426.04	0.038510849609375	2370001.0	459.1551	179.2437	825.2394	-7.18857	459.15543	179.24263	825.6191	-10.029182	4.479329	0.27868912	6.6259394	3.6545324	0.3983926	0.22952881	1.6866217	0.16819848	1.0002567	1.0444984	9.692188	-12.047853	-380.35388	88.15553	88.21497	0.0042879274	0.0002566355	-0.00010515184	-0.086566485	0.9176634	4.478228	4.4664135	0.39826033	4.597609	0.91776854	458.75598	77.48428	0.067909084	2.8244123	16.853514	-1.0002573	1.0131457	938.7975	65278.10894656181
80	1612.1935	603.4776	2555.5479	40.40306	2011798.0	247257.48	2322442.2	1482533.6	9.306961	2.1908073	14.410726	2.1828208	6.328246	1.273508	8.961537	4.9315467	288.0	288.0	0.0	0.0	93397.54	0.038435201260288064	2400001.0	459.8235	179.00824	828.6257	-5.126213	459.82373	179.00752	823.9202	-8.849546	4.4721174	0.2891395	6.7307806	3.740323	0.41328698	0.251843	1.6486814	0.1688434	1.000304	1.0509266	12.282532	-13.651632	-382.45166	87.53519	87.59579	0.0044413763	0.00028336968	-0.00015723634	-0.081058756	0.922716	4.4710994	4.459185	0.4131779	4.592275	0.9228733	459.42645	76.051926	0.07283418	2.8068993	16.560595	-1.0003048	0.97110605	974.35596	66252.45227384567
81	1554.8915	648.45776	2501.2761	31.998346	1424495.8	693008.94	2360982.5	12510.0	9.8577385	2.7514753	19.298096	1.2537155	5.5742617	2.821544	11.835789	0.0	288.0	288.0	0.0	0.0	94424.78	0.038384057418699186	2430001.0	459.63013	179.77353	831.55035	-8.874503	459.62967	179.77527	819.6576	-12.999919	4.5211816	0.27973083	6.6399336	3.6750484	0.41124082	0.23728736	1.5902575	0.17026764	0.9995587	1.0352885	12.141698	-12.442948	-382.57666	87.23495	87.29835	0.0042563877	0.00025302422	0.00055332977	-0.07681006	0.92674094	4.5215225	4.5101924	0.4112242	4.6428056	0.92618763	459.25375	75.75095	-0.08939474	2.791837	16.316227	-0.9995589	1.012532	1140.0596	67392.64332771301
82	1642.9595	638.2121	2520.3137	42.12385	1831215.0	674873.8	2542341.5	0.0	9.762339	2.0902526	16.052668	3.114518	7.6845293	2.7273822	9.988525	0.0	288.0	288.0	0.0	0.0	95438.8	0.03832883408634538	2460001.0	458.47766	179.71666	818.1285	-6.6814966	458.47763	179.71713	811.24646	-12.295576	4.53245	0.27198568	6.6414633	3.7217112	0.4061223	0.2210144	1.8264902	0.17171061	1.0004009	1.0147486	2.657658	-13.665045	-377.86484	86.5493	86.605774	0.0041184104	0.00022798083	-0.00023549271	-0.06197393	0.94075245	4.5331764	4.521997	0.40615892	4.6540365	0.940988	458.11703	79.31122	-0.0126442285	2.835456	17.039919	-1.0004013	0.960315	1033.2439	68425.75475382805
83	1669.949	613.27386	2524.29	62.594955	1632484.1	542084.4	2488903.2	524385.3	10.134957	2.0158346	16.362465	4.5733933	7.012807	0.93216324	8.587476	5.814274	288.0	288.0	0.0	0.0	96495.15	0.03829172557043651	2490001.0	459.13452	181.19106	815.17114	-7.510968	459.13373	181.19266	813.93	-10.678221	4.5404963	0.24955024	6.402374	3.6477282	0.3805867	0.17368604	1.3070529	0.18010673	0.9997924	1.0202754	2.4471235	-11.024113	-382.03827	87.41669	87.46987	0.003922964	0.00018749083	0.00031346426	-0.08051055	0.9230964	4.5410094	4.529965	0.3806042	4.658857	0.922783	458.778	75.816925	0.09008336	2.7892942	16.273342	-0.9997926	1.0287609	998.1095	69423.89268064499
84	1646.1395	636.44293	2586.4797	47.674675	1729635.6	887659.4	2712497.5	0.0	10.298049	1.8921582	14.981818	4.2197266	6.2795734	2.6554954	9.509243	0.0	288.0	288.0	0.0	0.0	97569.234	0.038262444852941176	2520001.0	462.1955	181.84912	822.97046	-8.740299	462.1956	181.8484	817.604	-12.871774	4.538827	0.23605764	6.2577443	3.6630068	0.383038	0.17270422	1.3512366	0.17807306	1.0000193	1.046401	2.9226027	-11.904378	-390.4029	88.28001	88.35309	0.0039831386	0.00019392118	0.00012205475	-0.10933647	0.89733934	4.539514	4.528482	0.3830184	4.6577597	0.89721733	461.8445	70.54438	0.049953368	2.717428	15.1454	-1.0000187	0.9773257	1049.7349	70473.67893457413
85	1594.1682	642.3563	2529.497	42.03987	1701511.4	713234.1	2655056.8	0.0	9.840677	2.3201718	16.482296	2.3138344	6.469542	2.3292017	8.858552	0.0	288.0	288.0	0.0	0.0	98594.61	0.038214964874031004	2550001.0	463.15695	182.12228	828.1384	-15.21928	463.15683	182.1231	821.2232	-18.307121	4.573726	0.26585168	6.5253897	3.4668777	0.40028217	0.2003167	1.3670857	0.17875478	1.0003566	1.0250638	9.61764	-12.834641	-386.19064	88.208176	88.24663	0.0041412218	0.00021473966	-0.00018417733	-0.07867923	0.9254605	4.5749297	4.5642166	0.4003336	4.6953626	0.92564464	462.819	75.70273	-0.16062373	2.7794228	16.119839	-1.0003568	1.0416377	1036.649	71510.35577702522
86	1618.0438	624.26764	2519.874	18.07845	2041818.4	358465.47	2658067.2	1251843.0	9.085748	2.2111406	15.168218	1.4906608	7.0946884	1.1829742	9.994174	5.5215306	288.0	288.0	0.0	0.0	99542.52	0.03813889786877395	2580001.0	459.90027	181.3397	818.5524	-24.559391	459.89926	181.34167	818.7537	-21.494007	4.5224557	0.2572529	6.3197174	3.6755095	0.38870713	0.1916049	1.6458635	0.17857046	0.99968153	1.0340242	19.979498	-12.703516	-380.49048	88.22866	88.27382	0.0040392806	0.00021165099	0.00044149792	-0.08561845	0.91900486	4.521983	4.510705	0.38864696	4.640739	0.91856337	459.53055	78.12151	0.07750399	2.822938	16.832224	-0.99968255	0.92958665	1056.4288	72566.7158908844
87	1685.2404	561.1578	2590.2627	124.19645	1551725.4	842359.75	2744979.0	81488.47	9.567561	1.8719668	16.729748	5.646894	6.6357117	2.5880005	9.887337	0.92416346	288.0	288.0	0.0	0.0	100536.7	0.03808208451704546	2610001.0	459.6557	182.9647	835.57324	-25.839016	459.65558	182.96532	823.2988	-25.943869	4.478912	0.24511233	6.358562	3.4777415	0.39740992	0.2104574	1.44854	0.1768323	1.0003043	1.063706	5.742589	-12.119707	-382.2638	89.82363	89.865105	0.004189073	0.00022141854	-7.6630655e-05	-0.114212364	0.8925301	4.4779205	4.466191	0.3972943	4.597567	0.8926066	459.28012	76.1237	0.04720596	2.8064787	16.557043	-1.0003042	0.97571325	1021.2914	73588.00701880455
88	1568.0562	631.8915	2623.9492	76.091286	1969922.4	467126.84	2453498.8	1089618.9	9.685505	2.0404584	14.461351	5.108641	7.1730833	0.9789247	8.524345	5.2910886	288.0	288.0	0.0	0.0	101547.61	0.0380328125	2640001.0	460.87396	182.65565	828.9587	-14.481001	460.87372	182.6548	823.70087	-17.572598	4.48947	0.24728835	6.400601	3.7153423	0.4032903	0.20888437	1.9458541	0.17983247	0.99981034	1.060024	7.514339	-12.637777	-384.71573	90.81664	90.85415	0.0042413035	0.00022419197	0.00034885426	-0.10544241	0.9003572	4.488799	4.477188	0.40319875	4.6094246	0.9000084	460.511	74.89524	-0.014444244	2.7879393	16.24831	-0.99981064	0.98366666	1097.9844	74686.01651000977
89	1655.1788	598.0453	2561.0454	36.97653	1682351.4	562822.1	2463169.5	602165.2	9.441279	2.2861993	14.25098	1.0711517	7.2243547	2.7619443	14.953253	4.770464	288.0	288.0	0.0	0.0	102527.95	0.03797331597222222	2670001.0	462.974	182.5855	831.7701	-12.922463	462.97357	182.58536	827.30237	-15.734684	4.4886727	0.2541647	6.4151196	3.6377306	0.40573308	0.22451912	1.4108726	0.17542508	1.0002006	1.057205	4.2362823	-11.390022	-387.06647	91.25804	91.28329	0.0042431164	0.00023639508	-4.3667e-06	-0.11882799	0.8884888	4.4878883	4.4762444	0.40563262	4.608574	0.88849324	462.6118	74.65689	0.0018907693	2.7849615	16.199642	-1.0002003	0.92748284	1141.8177	75827.78055977821
90	1466.4875	709.69934	2474.0906	71.2145	1873216.8	494507.8	2670094.5	1236546.2	9.777414	2.2511778	16.068794	4.051337	7.3098044	1.2540543	9.678694	5.442875	288.0	288.0	0.0	0.0	103548.664	0.03792991357600733	2700001.0	463.76367	182.96275	833.5078	-11.864037	463.76367	182.96294	826.2309	-13.872618	4.4953785	0.254792	6.5720644	3.7189913	0.40590215	0.22993131	2.0609775	0.17873706	1.0001055	1.0621176	4.3083415	-11.370928	-388.441	90.78241	90.819756	0.0042678714	0.00024113922	7.339589e-05	-0.12038768	0.88709885	4.49492	4.483351	0.40581506	4.61552	0.8870254	463.4123	74.084305	-0.017781492	2.7756822	16.051287	-1.000105	0.9593203	1059.9011	76887.8284778595
91	1594.0823	651.1646	2553.4363	43.244232	1367752.5	721686.5	2391539.8	0.0	9.660649	2.128099	13.657836	1.9640006	6.8941474	2.9304342	10.569768	0.0	288.0	288.0	0.0	0.0	104554.91	0.03788221240942029	2730001.0	462.9432	183.7476	835.564	-8.277904	462.94296	183.74747	831.9	-10.755628	4.490823	0.2458274	6.324578	3.7421422	0.40207824	0.21944384	1.7145708	0.18840078	0.9999438	1.0619026	6.0769005	-12.211434	-390.51547	90.70835	90.7505	0.004219223	0.00023816961	0.00019329363	-0.13402462	0.8750368	4.490719	4.4791183	0.40202734	4.610976	0.8748435	462.6034	71.2131	0.066844195	2.7370036	15.4452	-0.9999444	0.9289961	1169.4055	78057.15134191513
92	1659.2034	588.0732	2626.1694	59.26255	1611816.8	359559.53	2248715.5	1194294.0	9.696356	1.9059281	17.832058	5.010392	7.749841	1.5187478	10.165984	5.5152225	288.0	288.0	0.0	0.0	105565.125	0.0378369623655914	2760001.0	464.20438	183.6489	838.16296	-9.626357	464.20477	183.64854	828.38	-11.982891	4.5090075	0.25204253	6.4420514	3.682671	0.41032425	0.2341375	2.0849023	0.18406878	1.0001767	1.0633576	6.577372	-12.403404	-389.31827	90.43162	90.47573	0.0042975764	0.0002522201	-6.28473e-06	-0.12650898	0.8816552	4.5088696	4.4974766	0.41025805	4.6300874	0.8816615	463.8615	73.661606	-0.0854164	2.7668064	15.910012	-1.0001764	0.9426222	1186.5709	79243.70890855789
